datetimeUtc,co,no,no2,o3,pm10,relativehumidity,temperature,wind_speed
2026-03-08T21:15:00Z,0.331,14.31,59.82,11.52,259.8,82.1,22.58,0.04
2026-03-08T21:30:00Z,0.283,10.51,51.48,12.09,259.8,82.1,22.44,0.1
2026-03-08T21:45:00Z,0.162,14.9,59.89,6.1,259.8,82.1,22.37,0.24
2026-03-08T22:00:00Z,0.0,7.17,38.49,8.43,196.4,82.1,22.45,0.36
2026-03-08T22:15:00Z,0.0,10.12,50.11,9.83,196.4,82.1,22.27,0.1
2026-03-08T22:30:00Z,0.0,12.08,57.35,4.08,196.4,82.1,21.89,0.06
2026-03-08T22:45:00Z,0.0,9.69,47.28,7.55,196.4,82.1,21.64,0.09
2026-03-08T23:00:00Z,0.0,8.41,45.19,5.26,186.0,82.1,21.63,0.15
2026-03-08T23:15:00Z,0.0,10.3,44.88,5.33,186.0,82.1,21.55,0.11
2026-03-08T23:30:00Z,0.0,8.47,46.56,5.92,186.0,82.1,21.43,0.08
2026-03-08T23:45:00Z,0.024,11.41,53.06,6.38,186.0,82.1,21.42,0.15
2026-03-09T00:00:00Z,0.284,13.26,55.54,6.36,124.5,82.1,21.29,0.13
2026-03-09T00:15:00Z,0.438,14.33,58.77,8.84,124.5,82.1,21.19,0.21
2026-03-09T00:30:00Z,0.189,11.56,48.47,8.69,124.5,82.1,21.42,0.6
2026-03-09T00:45:00Z,0.0,10.33,48.71,11.0,124.5,82.1,21.56,0.55
2026-03-09T01:00:00Z,0.0,8.01,46.24,12.25,293.6,82.1,21.35,0.32
2026-03-09T01:15:00Z,0.0,11.67,47.46,7.51,293.6,82.1,21.07,0.1
2026-03-09T01:30:00Z,0.0,14.67,56.34,4.34,293.6,82.1,21.1,0.26
2026-03-09T01:45:00Z,0.997,13.71,51.67,6.46,293.6,82.1,21.5,0.41
2026-03-09T02:00:00Z,1.033,14.42,54.18,6.58,249.4,82.1,21.99,0.36
2026-03-09T02:15:00Z,0.877,13.28,56.05,14.53,249.4,82.1,22.47,0.5
2026-03-09T02:30:00Z,0.886,11.42,53.9,21.3,249.4,82.1,22.91,0.47
2026-03-09T02:45:00Z,0.823,13.73,50.16,24.99,249.4,82.1,23.34,0.49
2026-03-09T03:00:00Z,0.756,10.47,51.62,28.33,193.5,82.1,23.78,0.55
2026-03-09T03:15:00Z,0.69,11.07,50.47,29.58,193.5,82.1,24.47,0.5
2026-03-09T03:30:00Z,0.732,11.82,46.72,36.32,193.5,82.1,25.0,0.63
2026-03-09T03:45:00Z,0.88,13.1,56.17,38.86,193.5,82.1,25.44,0.84
2026-03-09T04:00:00Z,0.854,12.06,57.35,36.85,231.5,82.1,26.21,0.39
2026-03-09T04:15:00Z,0.82,11.83,51.58,37.94,231.5,82.1,27.12,0.7
2026-03-09T04:30:00Z,0.819,12.51,49.4,39.91,231.5,82.1,27.45,0.64
2026-03-09T04:45:00Z,0.856,12.16,56.17,42.05,231.5,98.52,28.07,0.48
2026-03-09T05:00:00Z,0.837,10.4,49.16,43.59,225.2,111.0,29.06,0.4
2026-03-09T05:15:00Z,0.743,9.5,55.25,43.82,225.2,111.0,28.99,0.67
2026-03-09T05:30:00Z,0.708,11.34,54.25,43.93,225.2,111.0,29.45,0.67
2026-03-09T05:45:00Z,0.754,12.55,58.85,43.42,225.2,111.0,29.98,0.33
2026-03-09T06:00:00Z,0.748,9.67,52.76,41.85,222.4,111.0,29.95,0.38
2026-03-09T06:15:00Z,0.749,10.65,49.38,49.32,222.4,111.0,30.38,0.5
2026-03-09T06:30:00Z,0.772,10.61,50.47,44.79,222.4,111.0,30.94,0.47
2026-03-09T06:45:00Z,0.701,10.7,53.6,43.84,222.4,111.0,31.14,0.33
2026-03-09T07:00:00Z,0.618,11.85,50.81,40.99,244.4,111.0,31.55,0.48
2026-03-09T07:15:00Z,0.565,10.28,48.89,42.43,244.4,111.0,31.59,0.47
2026-03-09T07:30:00Z,0.344,10.5,49.16,41.05,244.4,111.0,31.93,0.73
2026-03-09T07:45:00Z,0.786,7.79,40.67,40.69,244.4,111.0,32.17,0.4
2026-03-09T08:00:00Z,0.883,12.38,51.57,41.52,219.0,111.0,32.25,0.62
2026-03-09T08:15:00Z,0.856,12.35,48.52,38.88,219.0,111.0,32.43,0.65
2026-03-09T08:30:00Z,0.758,9.93,38.48,34.32,219.0,111.0,32.41,0.46
2026-03-09T08:45:00Z,0.77,12.86,47.38,32.1,219.0,111.0,32.65,0.44
2026-03-09T09:00:00Z,0.794,10.76,43.89,33.49,155.4,111.0,32.92,0.55
2026-03-09T09:15:00Z,0.817,11.66,46.94,32.63,155.4,111.0,33.03,0.49
2026-03-09T09:30:00Z,0.795,11.38,49.21,33.24,155.4,111.0,32.98,0.65
2026-03-09T09:45:00Z,0.891,9.66,40.55,32.96,155.4,111.0,32.85,0.77
2026-03-09T10:00:00Z,1.007,11.88,44.3,34.27,151.9,111.0,32.62,0.54
2026-03-09T10:15:00Z,1.011,12.62,44.51,34.13,151.9,111.0,32.29,0.37
2026-03-09T10:30:00Z,0.956,8.59,36.81,31.06,151.9,111.0,32.21,0.25
2026-03-09T10:45:00Z,0.901,10.06,37.43,31.58,151.9,111.0,31.89,0.36
2026-03-09T11:00:00Z,0.943,11.99,37.94,30.43,122.6,111.0,31.41,0.15
2026-03-09T11:15:00Z,0.933,11.09,40.44,31.91,122.6,111.0,31.21,0.27
2026-03-09T11:45:00Z,0.938,10.19,38.34,31.42,122.6,111.0,30.26,0.14
2026-03-09T12:00:00Z,0.923,12.51,41.64,29.41,151.2,111.0,30.01,0.16
2026-03-09T12:15:00Z,0.893,9.73,37.89,27.42,151.2,111.0,29.82,0.15
2026-03-09T12:30:00Z,0.904,8.44,36.62,26.36,151.2,111.0,29.44,0.05
2026-03-09T12:45:00Z,0.91,9.98,37.25,24.49,151.2,111.0,28.81,0.03
2026-03-09T13:00:00Z,0.976,10.14,38.77,22.17,211.8,111.0,28.17,0.04
2026-03-09T13:15:00Z,1.304,14.46,55.18,19.82,211.8,111.0,27.68,0.03
2026-03-09T13:30:00Z,1.013,12.78,56.71,19.95,211.8,111.0,27.17,0.01
2026-03-09T13:45:00Z,1.56,11.87,47.78,18.25,211.8,111.0,26.81,0.04
2026-03-09T14:00:00Z,2.201,13.2,58.29,15.29,690.4,111.0,26.61,0.03
2026-03-09T14:15:00Z,1.908,13.27,55.35,10.7,690.4,111.0,26.11,0.03
2026-03-09T14:30:00Z,1.974,14.81,57.34,6.94,690.4,111.0,25.84,0.04
2026-03-09T14:45:00Z,2.475,16.85,66.53,7.4,690.4,111.0,25.5,0.04
2026-03-09T15:00:00Z,2.533,15.15,61.23,5.28,670.1,111.0,25.2,0.05
2026-03-09T15:15:00Z,2.298,16.82,62.64,5.47,670.1,111.0,24.97,0.02
2026-03-09T15:30:00Z,2.513,20.15,72.78,12.05,670.1,111.0,24.84,0.03
2026-03-09T15:45:00Z,2.595,18.59,61.68,5.78,670.1,111.0,24.84,0.04
2026-03-09T16:00:00Z,2.101,18.15,65.16,3.97,713.7,111.0,24.75,0.04
2026-03-09T16:15:00Z,2.055,17.24,66.81,3.32,713.7,111.0,24.87,0.05
2026-03-09T16:30:00Z,2.129,13.59,58.78,2.86,713.7,111.0,24.74,0.03
2026-03-09T16:45:00Z,1.877,12.38,55.83,3.78,713.7,111.0,24.7,0.04
2026-03-09T17:00:00Z,1.628,12.15,57.61,6.33,450.2,111.0,24.64,0.01
2026-03-09T17:15:00Z,1.456,11.64,55.42,8.01,450.2,111.0,24.48,0.04
2026-03-09T17:30:00Z,1.393,10.54,55.91,7.72,450.2,111.0,24.25,0.04
2026-03-09T17:45:00Z,1.183,9.33,58.02,8.57,450.2,111.0,24.25,0.02
2026-03-09T18:00:00Z,1.058,8.95,53.22,9.47,354.7,111.0,24.14,0.05
2026-03-10T07:45:00Z,0.845,10.92,43.8,47.95,315.8,111.0,33.05,0.21
2026-03-10T08:00:00Z,1.006,11.98,45.82,48.71,235.7,111.0,32.86,0.27
2026-03-10T08:15:00Z,0.936,10.14,42.47,46.94,235.7,111.0,32.96,0.16
2026-03-10T08:30:00Z,0.852,13.24,49.9,44.92,235.7,111.0,33.28,0.24
2026-03-10T08:45:00Z,0.806,11.56,42.36,40.34,235.7,111.0,33.11,0.48
2026-03-10T09:00:00Z,0.816,10.95,42.15,38.66,184.8,111.0,33.13,0.34
2026-03-10T09:30:00Z,0.83,13.1,47.3,41.34,184.8,111.0,33.37,0.41
2026-03-10T09:45:00Z,0.811,10.5,41.48,37.13,184.8,111.0,33.39,0.23
2026-03-10T10:30:00Z,0.822,8.05,40.29,31.89,154.7,111.0,33.16,0.41
2026-03-10T10:45:00Z,0.795,12.3,40.12,30.66,154.7,111.0,33.06,0.37
2026-03-10T11:00:00Z,0.886,12.34,41.62,32.38,112.6,111.0,32.83,0.1
2026-03-10T11:15:00Z,1.003,9.62,35.69,32.27,112.6,111.0,32.67,0.3
2026-03-10T11:30:00Z,1.077,9.04,33.79,32.06,112.6,111.0,32.24,0.2
2026-03-10T11:45:00Z,1.12,10.28,36.82,32.42,112.6,111.0,32.06,0.1
2026-03-10T12:00:00Z,1.131,10.0,30.09,31.63,196.0,111.0,31.66,0.17
2026-03-10T12:15:00Z,1.059,9.05,31.75,31.31,196.0,111.0,30.93,0.04
2026-03-10T12:30:00Z,1.054,10.63,34.93,30.76,196.0,111.0,30.16,0.0
2026-03-10T12:45:00Z,1.098,11.5,43.24,26.33,196.0,111.0,29.17,0.01
2026-03-10T13:00:00Z,1.187,9.95,41.26,21.39,495.8,111.0,28.5,0.0
2026-03-10T13:15:00Z,1.315,10.02,38.77,19.29,495.8,111.0,28.04,0.04
2026-03-10T13:30:00Z,1.257,10.14,47.23,17.66,495.8,111.0,27.73,0.02
2026-03-10T13:45:00Z,1.294,8.07,47.07,15.43,495.8,111.0,27.27,0.04
2026-03-10T14:00:00Z,1.503,9.58,50.81,13.55,456.3,111.0,26.7,0.04
2026-03-10T14:15:00Z,1.652,13.37,67.27,8.52,456.3,111.0,26.29,0.04
2026-03-10T14:30:00Z,1.895,17.85,82.85,11.34,456.3,111.0,25.89,0.05
2026-03-10T14:45:00Z,2.177,17.83,84.91,7.04,456.3,111.0,25.65,0.05
2026-03-10T15:00:00Z,2.3,15.68,84.64,5.63,678.4,111.0,25.51,0.05
2026-03-10T15:15:00Z,2.253,20.7,87.11,4.44,678.4,111.0,25.17,0.05
2026-03-10T15:30:00Z,2.21,19.37,80.25,4.22,678.4,111.0,24.95,0.04
2026-03-10T15:45:00Z,2.119,18.77,84.2,4.09,678.4,111.0,25.1,0.05
2026-03-10T16:00:00Z,2.091,17.09,76.28,6.12,651.1,111.0,24.99,0.05
2026-03-10T16:15:00Z,1.722,16.36,70.27,4.97,651.1,111.0,24.53,0.05
2026-03-10T16:30:00Z,1.96,21.94,80.59,6.54,651.1,111.0,24.08,0.05
2026-03-10T16:45:00Z,2.119,23.0,83.14,6.42,651.1,111.0,23.73,0.05
2026-03-10T17:00:00Z,2.248,27.09,99.84,5.34,328.0,111.0,23.39,0.05
2026-03-10T17:15:00Z,2.775,32.77,113.87,5.36,328.0,111.0,23.04,0.05
2026-03-10T17:30:00Z,2.83,28.2,99.59,4.22,328.0,111.0,22.93,0.06
2026-03-10T17:45:00Z,2.481,22.91,104.26,3.9,328.0,111.0,22.94,0.05
2026-03-10T18:00:00Z,2.435,27.55,80.93,4.43,316.9,111.0,22.58,0.05
2026-03-10T19:15:00Z,2.279,27.29,96.91,4.47,300.8,111.0,22.18,0.06
2026-03-10T19:30:00Z,1.49,26.57,90.49,2.96,300.8,111.0,21.94,0.06
2026-03-10T19:45:00Z,1.91,26.49,82.02,3.77,300.8,111.0,21.86,0.04
2026-03-10T20:00:00Z,1.998,24.41,84.16,3.16,294.0,111.0,21.66,0.06
2026-03-10T20:15:00Z,1.899,22.9,80.14,2.93,294.0,111.0,21.44,0.06
2026-03-10T20:30:00Z,1.764,17.68,74.57,3.18,294.0,111.0,21.38,0.06
2026-03-10T20:45:00Z,1.835,22.22,83.24,3.21,294.0,111.0,21.74,0.06
2026-03-10T21:00:00Z,1.858,24.25,83.23,3.12,208.6,111.0,21.95,0.06
2026-03-10T21:15:00Z,1.911,35.94,109.94,3.92,208.6,111.0,21.89,0.03
2026-03-10T21:45:00Z,2.121,45.46,134.01,4.17,208.6,111.0,21.71,0.05
2026-03-10T22:00:00Z,2.221,47.98,142.02,2.56,227.7,111.0,21.71,0.06
2026-03-10T22:15:00Z,2.179,170.11,396.1,2.93,227.7,111.0,21.6,0.06
2026-03-10T22:30:00Z,2.134,131.89,136.38,4.07,227.7,111.0,21.34,0.06
2026-03-10T22:45:00Z,2.145,42.5,122.27,4.95,227.7,111.0,21.1,0.06
2026-03-10T23:00:00Z,2.077,46.96,135.68,4.7,219.4,111.0,20.85,0.06
2026-03-10T23:15:00Z,2.048,47.63,143.41,5.27,219.4,111.0,20.91,0.06
2026-03-10T23:30:00Z,1.943,43.89,121.59,4.01,219.4,111.0,20.96,0.06
2026-03-10T23:45:00Z,1.728,33.45,98.17,3.7,219.4,111.0,21.02,0.06
2026-03-11T00:00:00Z,1.545,26.97,87.11,7.26,231.4,111.0,21.17,0.06
2026-03-11T00:30:00Z,0.492,103.15,415.43,0.92,231.4,111.0,20.89,0.06
2026-03-11T00:45:00Z,0.49,78.58,198.61,0.96,231.4,111.0,20.71,0.11
2026-03-11T01:00:00Z,0.667,17.28,60.66,0.06,207.6,111.0,20.69,0.06
2026-03-11T01:15:00Z,0.514,22.47,74.06,1.04,207.6,111.0,20.62,0.08
2026-03-11T01:30:00Z,0.213,24.38,80.33,1.58,207.6,111.0,20.8,0.06
2026-03-11T01:45:00Z,1.402,29.2,85.82,2.74,207.6,111.0,21.2,0.06
2026-03-11T02:00:00Z,1.674,27.47,80.44,3.3,285.2,111.0,21.91,0.18
2026-03-11T02:15:00Z,1.807,25.02,85.38,4.99,285.2,111.0,22.67,0.22
2026-03-11T02:30:00Z,1.938,18.43,68.98,5.51,285.2,111.0,23.71,0.16
2026-03-11T02:45:00Z,1.893,14.6,61.43,10.23,285.2,111.0,24.92,0.13
2026-03-11T03:00:00Z,1.692,11.32,53.68,15.79,363.2,111.0,25.45,0.31
2026-03-11T03:15:00Z,1.468,10.35,46.96,23.05,363.2,111.0,26.0,0.25
2026-03-11T03:30:00Z,1.348,10.52,48.84,29.99,363.2,111.0,26.89,0.2
2026-03-11T03:45:00Z,1.276,12.35,52.88,33.26,363.2,111.0,27.58,0.15
2026-03-11T04:00:00Z,1.295,11.1,56.2,35.55,309.3,111.0,28.21,0.42
2026-03-11T04:15:00Z,1.235,12.34,54.21,32.11,309.3,111.0,28.66,0.76
2026-03-11T04:30:00Z,1.153,10.85,51.13,35.82,309.3,111.0,29.12,0.89
2026-03-11T04:45:00Z,1.135,12.5,59.89,42.06,309.3,111.0,29.71,0.57
2026-03-11T05:00:00Z,1.168,12.49,59.08,42.19,247.4,111.0,30.28,0.57
2026-03-11T05:15:00Z,1.158,12.42,56.45,43.22,247.4,111.0,30.7,0.68
2026-03-11T05:30:00Z,1.131,7.76,41.39,43.77,247.4,111.0,31.26,0.62
2026-03-11T05:45:00Z,1.074,8.38,42.05,38.63,247.4,111.0,31.51,1.25
2026-03-11T06:00:00Z,0.986,8.95,42.41,39.91,194.2,111.0,31.78,0.95
2026-03-11T06:15:00Z,0.919,11.35,40.99,39.42,194.2,111.0,32.31,0.98
2026-03-11T06:30:00Z,0.879,9.58,39.27,38.1,194.2,111.0,33.03,0.75
2026-03-11T06:45:00Z,0.836,10.18,38.1,37.07,194.2,111.0,33.11,1.01
2026-03-11T07:00:00Z,0.854,9.71,39.58,37.93,153.9,111.0,33.27,0.98
2026-03-11T07:15:00Z,0.888,10.37,39.44,38.02,153.9,111.0,33.6,0.93
2026-03-11T07:30:00Z,0.829,10.48,36.13,37.95,153.9,111.0,33.84,0.71
2026-03-11T07:45:00Z,0.639,8.67,32.0,35.35,153.9,111.0,34.19,0.91
2026-03-11T08:15:00Z,0.701,11.28,42.48,38.06,141.5,111.0,34.51,0.49
2026-03-11T08:30:00Z,0.709,9.82,33.66,36.61,141.5,111.0,34.7,0.73
2026-03-11T08:45:00Z,0.68,11.0,45.94,28.83,141.5,111.0,34.68,1.09
2026-03-11T09:00:00Z,0.736,11.53,53.22,27.49,150.6,111.0,34.86,0.39
2026-03-11T09:15:00Z,0.769,10.84,51.66,34.64,150.6,111.0,34.87,1.12
2026-03-11T09:30:00Z,0.832,10.51,44.29,33.93,150.6,111.0,34.58,0.73
2026-03-11T09:45:00Z,0.903,10.46,50.88,31.02,150.6,111.0,34.32,0.87
2026-03-11T10:00:00Z,0.991,11.12,46.99,33.34,140.6,111.0,33.96,0.63
2026-03-11T10:15:00Z,1.103,12.8,52.58,34.68,140.6,111.0,33.89,0.48
2026-03-11T10:30:00Z,1.111,10.61,45.13,31.77,140.6,111.0,33.91,0.38
2026-03-11T10:45:00Z,1.107,12.21,49.66,31.8,140.6,111.0,33.72,0.17
2026-03-11T11:00:00Z,1.139,8.93,39.77,30.68,154.9,111.0,33.65,0.31
2026-03-11T11:15:00Z,1.139,9.97,40.9,29.6,154.9,111.0,33.18,0.26
2026-03-11T11:30:00Z,1.078,10.06,47.28,31.06,154.9,111.0,32.8,0.38
2026-03-11T11:45:00Z,1.028,9.63,41.34,30.2,154.9,111.0,32.53,0.2
2026-03-11T12:00:00Z,0.996,8.03,43.38,27.89,152.3,111.0,32.11,0.11
2026-03-11T12:15:00Z,0.951,9.24,36.02,26.14,152.3,111.0,31.2,0.04
2026-03-11T12:30:00Z,0.99,10.35,40.74,24.71,152.3,111.0,30.5,0.02
2026-03-11T12:45:00Z,1.167,11.87,39.06,20.54,152.3,111.0,29.74,0.01
2026-03-11T13:00:00Z,1.565,15.82,47.34,17.41,520.0,111.0,29.01,0.02
2026-03-11T13:15:00Z,1.573,11.71,47.54,16.22,520.0,111.0,28.65,0.01
2026-03-11T13:30:00Z,1.324,8.05,40.14,12.92,520.0,111.0,28.33,0.03
2026-03-11T13:45:00Z,1.071,9.34,41.22,11.48,520.0,111.0,28.11,0.02
2026-03-11T14:00:00Z,1.054,9.23,42.52,13.33,365.2,111.0,27.98,0.05
2026-03-11T14:15:00Z,0.981,10.53,47.16,10.36,365.2,111.0,27.74,0.06
2026-03-11T14:30:00Z,1.026,9.68,48.73,8.82,365.2,111.0,27.5,0.06
2026-03-11T14:45:00Z,0.947,10.63,50.57,9.57,365.2,111.0,27.24,0.06
2026-03-11T15:15:00Z,1.317,16.47,72.97,3.64,209.3,111.0,26.54,0.05
2026-03-11T15:30:00Z,1.419,16.97,82.37,6.25,209.3,111.0,26.2,0.04
2026-03-11T15:45:00Z,1.558,18.03,72.11,7.29,209.3,111.0,25.95,0.04
2026-03-11T16:00:00Z,1.672,21.54,77.24,4.78,430.9,111.0,25.73,0.05
2026-03-11T16:15:00Z,1.879,28.63,117.86,3.76,430.9,111.0,25.55,0.05
2026-03-11T16:30:00Z,1.72,19.99,94.81,3.46,430.9,111.0,25.59,0.04
2026-03-11T16:45:00Z,1.501,18.5,91.2,4.16,430.9,111.0,25.36,0.04
2026-03-11T17:00:00Z,1.45,18.35,93.75,5.55,512.4,111.0,25.09,0.04
2026-03-11T17:15:00Z,1.265,15.44,81.38,5.66,512.4,111.0,24.94,0.05
2026-03-11T17:30:00Z,1.175,14.99,84.12,5.55,512.4,111.0,24.85,0.05
2026-03-11T17:45:00Z,1.191,22.17,88.35,8.33,512.4,111.0,24.8,0.05
2026-03-11T18:00:00Z,1.441,31.32,103.28,5.13,417.3,111.0,24.9,0.05
2026-03-11T20:30:00Z,1.286,16.57,71.48,4.43,190.5,111.0,23.43,0.05
2026-03-11T20:45:00Z,1.176,17.4,68.04,4.08,190.5,111.0,22.92,0.06
2026-03-11T21:00:00Z,1.123,17.01,67.43,4.45,221.4,111.0,22.67,0.06
2026-03-11T21:15:00Z,1.232,16.98,62.85,3.61,221.4,111.0,22.48,0.06
2026-03-11T21:30:00Z,0.711,16.39,58.32,2.7,221.4,111.0,22.32,0.06
2026-03-11T21:45:00Z,0.288,8.75,40.47,0.02,221.4,111.0,22.17,0.07
2026-03-11T22:00:00Z,0.453,15.69,63.91,6.92,259.1,111.0,21.9,0.06
2026-03-11T22:30:00Z,0.011,6.23,38.43,3.39,259.1,111.0,21.62,0.09
2026-03-11T22:45:00Z,0.0,9.81,48.65,5.26,259.1,111.0,21.54,0.22
2026-03-11T23:00:00Z,0.0,8.72,51.86,6.12,179.9,111.0,21.7,0.19
2026-03-11T23:15:00Z,0.0,7.91,43.95,9.06,179.9,111.0,21.72,0.08
2026-03-11T23:30:00Z,0.0,10.26,49.28,10.49,179.9,111.0,21.68,0.06
2026-03-11T23:45:00Z,0.0,7.38,44.74,9.05,179.9,111.0,21.55,0.07
2026-03-12T00:00:00Z,0.0,8.55,43.92,8.61,103.6,111.0,21.39,0.05
2026-03-12T00:15:00Z,0.0,10.04,45.24,7.84,103.6,111.0,21.42,0.06
2026-03-12T00:30:00Z,0.0,9.99,41.27,5.99,103.6,111.0,21.62,0.06
2026-03-12T00:45:00Z,0.0,11.72,50.5,6.65,103.6,111.0,21.67,0.06
2026-03-12T01:00:00Z,0.05,11.77,54.64,6.19,139.8,111.0,21.62,0.06
2026-03-12T01:15:00Z,0.173,10.93,51.17,3.88,139.8,111.0,21.51,0.06
2026-03-12T01:30:00Z,0.053,13.29,59.46,2.87,139.8,111.0,21.63,0.06
2026-03-12T01:45:00Z,0.98,13.28,53.16,2.74,139.8,111.0,22.11,0.06
2026-03-12T02:00:00Z,1.107,15.0,53.21,3.37,215.9,111.0,22.39,0.06
2026-03-12T02:15:00Z,1.052,17.85,64.88,3.9,215.9,111.0,23.46,0.06
2026-03-12T02:30:00Z,1.093,12.19,50.57,4.89,215.9,111.0,24.65,0.04
2026-03-12T02:45:00Z,1.08,14.3,55.23,9.29,215.9,111.0,25.54,0.08
2026-03-12T03:00:00Z,0.995,11.24,42.62,14.58,337.5,111.0,25.97,0.12
2026-03-12T03:15:00Z,0.9,11.6,50.16,20.61,337.5,111.0,26.57,0.36
2026-03-12T03:30:00Z,0.875,10.46,43.43,27.05,337.5,111.0,27.15,0.55
2026-03-12T03:45:00Z,0.8,11.13,43.12,26.32,337.5,111.0,27.61,0.55
2026-03-12T04:00:00Z,0.791,8.26,35.46,28.88,269.4,111.0,28.22,0.9
2026-03-12T04:15:00Z,0.824,11.44,39.79,28.64,269.4,111.0,28.79,0.79
2026-03-12T04:45:00Z,0.817,12.38,45.14,30.03,269.4,111.0,29.83,1.36
2026-03-12T05:00:00Z,0.766,10.84,42.39,27.65,174.6,111.0,30.51,0.92
2026-03-12T05:15:00Z,0.704,9.67,40.33,27.61,174.6,111.0,30.58,1.3
2026-03-12T05:30:00Z,0.71,8.82,38.28,30.66,174.6,111.0,31.31,0.78
2026-03-12T05:45:00Z,0.726,8.19,36.14,29.14,174.6,111.0,31.32,0.88
2026-03-12T06:00:00Z,0.761,11.72,44.87,30.74,178.0,111.0,31.5,0.96
2026-03-12T06:15:00Z,0.702,11.69,44.03,28.92,178.0,111.0,31.45,1.09
2026-03-12T06:30:00Z,0.781,11.76,41.07,29.44,178.0,111.0,31.91,1.06
2026-03-12T06:45:00Z,0.845,10.07,35.17,26.45,178.0,111.0,32.14,1.4
2026-03-12T07:00:00Z,0.896,11.78,43.68,28.37,154.0,111.0,32.44,0.84
2026-03-12T07:15:00Z,1.001,9.17,43.56,35.35,154.0,111.0,33.03,1.16
2026-03-12T07:30:00Z,0.95,10.33,44.25,33.57,154.0,111.0,32.94,1.04
2026-03-12T07:45:00Z,0.646,9.49,45.01,29.54,154.0,111.0,32.61,2.08
2026-03-12T08:00:00Z,0.648,9.68,40.24,31.77,160.3,111.0,32.91,1.51
2026-03-12T08:15:00Z,0.646,9.74,38.53,31.79,160.3,111.0,33.39,0.98
2026-03-12T08:30:00Z,0.688,9.55,41.62,34.26,160.3,111.0,33.08,0.97
2026-03-12T08:45:00Z,0.753,9.17,38.75,32.1,160.3,111.0,32.46,0.71
2026-03-12T09:15:00Z,0.826,12.74,42.38,30.15,143.7,111.0,31.99,0.49
2026-03-12T09:30:00Z,0.839,9.48,37.72,32.01,143.7,111.0,31.91,0.55
2026-03-12T09:45:00Z,0.853,10.81,41.37,36.87,143.7,111.0,31.56,0.63
2026-03-12T10:15:00Z,0.833,9.45,40.74,29.73,137.7,111.0,31.18,0.66
2026-03-12T10:30:00Z,0.786,7.39,33.8,29.72,137.7,111.0,31.19,0.38
2026-03-12T10:45:00Z,0.733,9.67,35.13,29.37,137.7,111.0,30.87,0.58
2026-03-12T11:30:00Z,0.671,6.38,25.4,29.94,143.9,111.0,30.62,0.32
2026-03-12T12:45:00Z,0.449,9.37,35.09,26.65,196.8,111.0,28.47,0.15
2026-03-12T13:15:00Z,0.471,10.92,42.56,22.62,233.5,111.0,27.55,0.08
2026-03-12T13:30:00Z,0.277,11.76,45.9,19.75,233.5,111.0,27.36,0.12
2026-03-12T14:00:00Z,0.941,11.13,48.23,25.0,235.0,111.0,26.84,0.03
2026-03-12T14:15:00Z,1.0,12.82,50.07,18.78,235.0,111.0,26.46,0.02
2026-03-12T14:30:00Z,1.176,12.1,49.38,21.07,235.0,111.0,26.25,0.03
2026-03-12T14:45:00Z,1.102,7.95,45.87,16.22,235.0,111.0,26.16,0.02
2026-03-12T15:00:00Z,1.043,11.08,53.47,16.38,211.9,111.0,25.85,0.02
2026-03-12T15:15:00Z,1.075,11.96,49.85,16.78,211.9,111.0,25.64,0.13
2026-03-12T15:30:00Z,1.111,11.55,56.53,14.78,211.9,111.0,25.57,0.1
2026-03-12T15:45:00Z,1.067,10.43,51.79,15.52,211.9,111.0,25.58,0.15
2026-03-12T16:00:00Z,1.054,12.46,57.86,16.69,211.7,111.0,25.29,0.02
2026-03-12T16:15:00Z,1.124,9.78,53.7,16.32,211.7,111.0,24.95,0.03
2026-03-12T16:45:00Z,1.254,9.98,48.48,15.33,211.7,111.0,24.59,0.04
2026-03-12T17:00:00Z,1.481,8.1,47.72,15.47,217.8,111.0,24.49,0.13
2026-03-12T17:15:00Z,1.438,6.75,50.46,11.28,217.8,111.0,24.45,0.08
2026-03-12T17:30:00Z,1.3,10.56,59.09,7.64,217.8,111.0,24.47,0.11
2026-03-12T17:45:00Z,1.269,9.04,61.5,6.03,217.8,111.0,24.46,0.17
2026-03-12T18:00:00Z,1.221,9.11,59.26,7.02,215.5,111.0,24.4,0.34
2026-03-12T19:15:00Z,0.753,12.64,51.49,13.69,216.3,111.0,23.64,0.25
2026-03-12T19:30:00Z,0.602,10.74,53.19,15.43,216.3,111.0,23.5,0.11
2026-03-12T19:45:00Z,0.844,9.04,46.55,15.93,216.3,111.0,23.4,0.05
2026-03-12T20:00:00Z,0.859,9.67,47.65,15.66,201.1,111.0,23.35,0.15
2026-03-12T20:15:00Z,0.741,9.4,48.54,16.48,201.1,111.0,23.41,0.42
2026-03-12T20:30:00Z,0.727,10.94,46.86,19.63,201.1,111.0,23.23,0.14
2026-03-12T20:45:00Z,0.655,8.81,43.33,21.68,201.1,111.0,22.98,0.32
2026-03-12T21:00:00Z,0.631,9.9,47.9,29.38,169.7,111.0,22.77,0.13
2026-03-12T21:15:00Z,0.578,10.03,48.04,22.05,169.7,111.0,22.54,0.15
2026-03-12T21:30:00Z,0.546,9.5,45.38,19.48,169.7,111.0,22.35,0.17
2026-03-12T21:45:00Z,0.524,9.23,42.83,18.81,169.7,111.0,22.28,0.25
2026-03-12T22:00:00Z,0.548,9.36,42.06,16.91,149.2,111.0,22.11,0.26
2026-03-12T22:15:00Z,0.702,11.9,51.65,16.77,149.2,111.0,21.91,0.22
